aMean_0,std_0,irq_0,skew_0,kurtosis_0,f0_0,Pf0_0,Xrms_0,zeroX_0,p2p_0,crest_0,clearance_0,shape_0,impulse_0,aMean_1,std_1,irq_1,skew_1,kurtosis_1,f0_1,Pf0_1,Xrms_1,zeroX_1,p2p_1,crest_1,clearance_1,shape_1,impulse_1,aMean_2,std_2,irq_2,skew_2,kurtosis_2,f0_2,Pf0_2,Xrms_2,zeroX_2,p2p_2,crest_2,clearance_2,shape_2,impulse_2,aMean_3,std_3,irq_3,skew_3,kurtosis_3,f0_3,Pf0_3,Xrms_3,zeroX_3,p2p_3,crest_3,clearance_3,shape_3,impulse_3,covar_01,covar_02,covar_03,covar_12,covar_13,covar_23,y0,y1,y2,y3
0.062369384765625,0.07922280219169078,0.105,0.03351974676189499,0.4552119318712826,985.3515625,52.142744540088096,0.07924111648011797,6562.0,0.815,5.047884454030405,7.63285583971154,1.2705130374124174,6.413403010197092,0.0755072265625,0.09512873842818984,0.127,0.08224454826272598,0.1700577747770562,985.3515625,55.08073747154276,0.09514610526793123,7123.0,0.793,4.204060679873347,6.282547044275026,1.260092703698704,5.297506188615018,0.082236474609375,0.10600711451678373,0.131,0.06131978487065756,1.1014436437540729,985.3515625,49.055658770211316,0.10602371468766728,8806.0,1.218,5.753429803860244,8.85426381953696,1.2892541319564363,7.417633147548128,0.044169970703125006,0.05543965729210714,0.07600000000000001,0.03617248963898277,0.17440896332483513,985.3515625,46.89407909537644,0.05552349455199686,6539.0,0.54,5.241024585141758,7.810640924221651,1.2570416884625326,6.58818639378024,0.0015886845286825829,-0.0004894020777214806,-0.0003648871162489434,-0.000684825553291634,-0.0010945753982166187,0.0003479640596889079,0.0,0.0,0.0,0.0
0.06083764648437501,0.07762522885752093,0.1,0.01956529813238768,0.6415150749455001,985.3515625,49.08722378984067,0.077638908086269,6705.0,0.913,6.105186325821477,9.287940350606345,1.2761655417786268,7.791228415151429,0.07464858398437499,0.09331046550322733,0.127,0.07005841676106458,0.05914761962362203,985.3515625,52.140019392289915,0.09332906725625129,6909.0,0.8180000000000001,4.318054512357795,6.358757366059702,1.2502456480056794,5.398628861926619,0.080554345703125,0.10458900618373275,0.131,0.10483367184473857,1.63609854868624,986.328125,46.325225553354095,0.10460412281437871,8797.0,1.595,8.288392241847886,12.90074103247944,1.2985534411748159,10.762920267458219,0.04360444335937501,0.05470506250121197,0.07300000000000001,0.0015078217586132383,0.11005504146137435,985.3515625,44.151992109552005,0.05477416302917713,6473.0,0.505,4.1808032717545345,6.226708937069811,1.2561601251905585,5.251758361244272,0.001550045008084215,-0.0004904923227972293,-0.0003620577699664329,-0.0006898512669299765,-0.0010973534090443066,0.00042739847616146047,0.0,0.0,0.0,0.0
0.061091308593750004,0.07736764628312534,0.10300000000000001,0.02577005510099533,0.3647260382142652,985.3515625,52.599606493572175,0.07740458087623109,6646.0,0.778,5.167652811654581,7.781061465792792,1.2670309845703653,6.547576229868521,0.074829541015625,0.0943659188553181,0.127,0.09282136736169509,0.2904622065873399,985.3515625,55.40988103005994,0.09438051851622041,7178.0,1.045,6.5161752623165015,9.748675178063902,1.2612735189236697,8.2186793030253,0.080785498046875,0.1044083156429624,0.131,-0.014968726746658799,1.1545225133803463,985.3515625,49.29877888407638,0.10442234914975398,8862.0,1.213,5.889543809419738,9.10537427674866,1.292587799473167,7.612752472518672,0.043522705078125,0.05460092730899864,0.07300000000000001,-0.033690120338111564,0.04491899115284781,985.3515625,47.44136513954237,0.054689831646722725,6504.0,0.456,4.278674718027266,6.386230013885327,1.2565816290267868,5.37650404725443,0.0016046215688889775,-0.0005919329231459281,-0.0004006375506568849,-0.0005806518466969017,-0.001075095037463587,0.00041303608306403436,0.0,0.0,0.0,0.0
0.06260361328125001,0.07985994330573926,0.105,0.036749791511127075,0.5982531546782224,985.3515625,49.4124714776358,0.07986468720103242,6618.0,0.852,5.258894947435174,7.998841482618217,1.2757200905039798,6.708877938292923,0.07549184570312499,0.09483412465582616,0.129,0.09945547748473171,0.10632066193073442,985.3515625,52.10544557819431,0.09484019788447104,7083.0,0.776,4.39686977992144,6.541663624367249,1.2562972464262472,5.523775397410084,0.08062187499999998,0.1048820014778149,0.129,0.05491531956835996,1.5414655991864716,231.4453125,47.21434986208041,0.10489408069125015,8779.0,1.326,6.520863670213343,10.191803785890674,1.301062282305518,8.484049769370909,0.044678173828125,0.0561808327465247,0.07300000000000001,0.0034770499788079868,0.10238368110662588,985.3515625,44.247244415717375,0.0562540167836651,6604.0,0.513,4.3907975665076995,6.5687286795562745,1.2590939146275733,5.528426496351402,0.0016404779570116026,-0.0005587195516977755,-0.00027712540180260884,-0.0006420309008666272,-0.0010961228744780283,0.0005504524140249236,0.0,0.0,0.0,0.0
0.06234145507812501,0.079183395114312,0.10300000000000001,0.02488772621029813,0.5511103583412886,985.3515625,50.404821299436165,0.07921698007145074,6603.0,0.8049999999999999,5.327140716792938,8.047221626040905,1.270695077171004,6.769171484226,0.07560327148437501,0.09476954933333326,0.127,0.10758890123389685,0.14024854233672546,985.3515625,53.18819377145816,0.09478245161824854,7031.0,0.847,4.863769528316815,7.194954283857227,1.253681881184696,6.097619731909026,0.08039472656249999,0.1036532012984731,0.131,0.00404174926230208,1.215237462759629,985.3515625,46.594949461016554,0.10366273438415563,8846.0,1.37,6.665847704144838,10.275252406203318,1.2894220655575805,8.595091115370693,0.044246240234375,0.05555046912590116,0.07300000000000001,0.01089192129274344,0.0799000452087415,985.3515625,45.052730098873006,0.05563200491356684,6537.0,0.447,3.9545581781890653,5.89909403085031,1.2573272806656737,4.972173880416658,0.0016630946880870153,-0.0005759763108035211,-0.0003534807178165932,-0.0007049616313987042,-0.0011138496922366548,0.00034965763956179205,0.0,0.0,0.0,0.0
0.06163056640625,0.07864899109690193,0.1,-0.01348361399462246,0.5530516614826189,985.3515625,52.810758724267785,0.07866177721938719,6661.0,0.725,4.500279710343897,6.844010976144926,1.276343571157088,5.7439030767061166,0.07528203125000002,0.09462551314549757,0.127,0.08059294650070484,0.19598682545266177,985.3515625,55.748821796958985,0.09463108158296883,7168.0,0.987,5.008925102313401,7.452740411351716,1.2570208323512633,6.296323201295128,0.081001904296875,0.10471051355599553,0.131,0.024804174649865732,1.3682988461680416,985.3515625,49.397565764888675,0.10472389176238331,8682.0,1.396,6.922966553277187,10.697848367599876,1.292857157759728,8.950406861335605,0.044686767578125,0.05623033654787264,0.07600000000000001,0.03706109888288367,0.19387118398007308,985.3515625,47.59859213420861,0.056322874235157555,6524.0,0.538,5.166639734773222,7.740873331093947,1.2603926685162308,6.511994842572813,0.0015994286307772602,-0.0005046966661875808,-0.0003522284527032645,-0.0006683268607094462,-0.0010404682887424318,0.0003915861484177581,0.0,0.0,0.0,0.0
0.061883496093750004,0.07842936374125437,0.10300000000000001,0.016455531335193615,0.4799660990734953,985.3515625,52.62749669090936,0.07845338360094803,6533.0,0.8200000000000001,5.59567962336675,8.429401495123948,1.267759395527615,7.093975416885623,0.0759943359375,0.09568842992883546,0.127,0.09864096614988675,0.16584819519362304,985.3515625,55.57089944242357,0.09569390236174272,7163.0,0.9059999999999999,4.974193634622838,7.431027985036331,1.2592241406049554,6.263624704760582,0.08330771484375,0.10869842208620069,0.134,-0.038762865247048466,2.0724590260877367,985.3515625,49.17644433442671,0.10870793053018833,8903.0,1.7189999999999999,8.849400363967478,13.885735058776476,1.3048963200356458,11.547549969463267,0.04455209960937501,0.05611523061177713,0.07300000000000001,-0.02001557219170747,0.21398033827271457,985.3515625,47.471939849671216,0.05617960656109453,6627.0,0.5760000000000001,4.9128147542267655,7.347390805922516,1.2609867335920746,6.19499422967536,0.0016386969646306905,-0.0004496333378571497,-0.0003091002977945778,-0.0007533644901675192,-0.0011758406310752015,0.00034757087005953473,0.0,0.0,0.0,0.0
0.061244482421875,0.07760687907820088,0.10300000000000001,0.02039051089838319,0.4477488811593342,986.328125,51.73783912356796,0.07762277416041877,6485.0,0.849,5.217540913482537,7.86394618891626,1.2674247718467753,6.61284060187182,0.0740353515625,0.09292983971114682,0.125,0.09640777733669574,0.11760727403785154,986.328125,54.44982520656776,0.09294257404608772,7008.0,0.864,4.884736673796808,7.251323203162705,1.2553810049463519,6.1322056344493365,0.08016284179687501,0.1042084010055714,0.132,0.058150246093296755,2.3669886579075623,986.328125,48.27963983233375,0.10421540638377022,8732.0,1.7530000000000001,9.441982084457344,14.696826706150375,1.3000463063403132,12.27501393343018,0.043481640625000005,0.0547615357920882,0.07300000000000001,-0.0336121488104583,0.20295430083462174,986.328125,46.60445348909921,0.054829943062618625,6451.0,0.5860000000000001,5.617368590885606,8.41661541704451,1.2609906681187613,7.083449372490184,0.0016881609721582167,-0.0005245358391832982,-0.0004111877181636524,-0.0006877872480460163,-0.0010591554751971533,0.0003833765326771479,0.0,0.0,0.0,0.0
0.061474462890625005,0.0777786017263855,0.10300000000000001,0.0035138311433547025,0.34144531637324205,985.3515625,50.53138494349468,0.07782555832949016,6361.0,0.761,4.574332746741145,6.882695085024343,1.265981916230109,5.791022536193493,0.07533076171875,0.09495254655247536,0.127,0.10592078788640698,0.13740794134351297,985.3515625,53.18951147442771,0.09496679775469556,7073.0,0.8300000000000001,4.264648377911375,6.383510977236707,1.260664243768799,5.376289722279479,0.081758935546875,0.1052158706448923,0.131,0.08359588989286154,1.1526700310009703,231.4453125,51.056261786675634,0.10522980038312282,8410.0,1.3250000000000002,6.42403575354895,9.870109823884622,1.2870740021167624,8.268209407061418,0.044155810546875,0.05554257742107813,0.07300000000000001,-0.00042872143229730724,0.0922079817125856,985.3515625,44.93186198757254,0.055626265347265356,6517.0,0.451,4.116760285278758,6.166185902003292,1.2597722623212528,5.186180418019907,0.0016925626609165568,-0.0006108996366776446,-0.0003522238507305693,-0.0004983915611962637,-0.0011292243703487034,0.0004749573827652906,0.0,0.0,0.0,0.0
0.061842382812500006,0.07890269394735484,0.10300000000000001,-0.03212357182340801,0.5964296522845256,985.3515625,51.641791452188315,0.07893316063389487,6625.0,0.874,5.967073866262322,9.074998098703496,1.2763602733939345,7.6161360313043796,0.07581826171874999,0.09547474051480523,0.127,0.14165673280344512,0.2425243166798703,985.3515625,54.279625285241806,0.09547548411192398,7095.0,0.933,5.01699472336247,7.471510052559367,1.2592676480251292,6.3177391454431415,0.08150869140624999,0.10675392872795549,0.129,0.026973765422055925,2.4550670432878334,985.3515625,48.15612921954696,0.10676083037492612,8850.0,1.8530000000000002,8.598659234628824,13.53823147928999,1.3098091569500996,11.26260260301037,0.04355419921875,0.0546791348065435,0.07300000000000001,-0.015972648918385363,0.08156366142840543,985.3515625,46.08985199211756,0.054763918928490224,6478.0,0.444,3.925942558653322,5.858797917480766,1.257374028470588,4.936378210518055,0.0016352049564874373,-0.0006705386911210872,-0.00031546283824664915,-0.000696302702043862,-0.0010521823695729474,0.0003419713770241773,0.0,0.0,0.0,0.0
0.062211376953124994,0.07901720329315386,0.105,0.06155298503421466,0.506380111063577,985.3515625,52.282433425458635,0.07902854786058722,6703.0,0.8029999999999999,5.25126693118661,7.939809430363366,1.270323078046217,6.670805571667286,0.075918896484375,0.0956531110261662,0.127,0.11733938656757326,0.1524805052472984,985.3515625,55.081613706842234,0.09566555793288081,7110.0,0.899,5.080198250042913,7.5944399699187946,1.2601020610536655,6.401568285440299,0.080891845703125,0.10560429971868143,0.129,0.05765100360906592,1.9139070690457851,985.3515625,49.0701094720266,0.10561785917984882,8730.0,1.5510000000000002,8.41713709123935,13.231763362470431,1.3056675646574918,10.989982887306727,0.0439259765625,0.05526781205870885,0.07300000000000001,-0.04405279482155026,0.15035076952771265,985.3515625,47.23180197769246,0.05534701342015891,6544.0,0.471,4.372412982122301,6.541911335354449,1.2600064415507872,5.509268522594385,0.001537651498889202,-0.00046381390810451036,-0.0003198140971868286,-0.0006259279437429616,-0.001114992042563037,0.0004311877846570725,0.0,0.0,0.0,0.0
0.062623291015625,0.07934460829413538,0.105,0.03774414644162021,0.38440684339994036,985.3515625,50.3916690758959,0.07936328499916932,6543.0,0.742,4.800708539269611,7.227200220093687,1.2673125878895053,6.083998362605017,0.076409326171875,0.09608282535454864,0.127,0.07508050525131837,0.1564794915640455,985.3515625,53.25180197774511,0.09608866576997063,7151.0,0.8939999999999999,4.246078314550882,6.317289667902535,1.257551539635737,5.339662321877378,0.082297509765625,0.10640370889756845,0.134,0.04701555491138414,1.2867130291679612,985.3515625,46.974469603495194,0.10640429169453469,8770.0,1.396,6.512895194015891,10.086832064754715,1.2929223739280007,8.420667915391292,0.04376416015625001,0.05517033699092348,0.07300000000000001,-0.020351081885163005,0.16426128812714236,985.3515625,44.638052827573716,0.0552470092516328,6586.0,0.498,4.8147402656396014,7.234547510149279,1.262380200017226,6.078032779569112,0.00156425142290149,-0.0005602007160607932,-0.00030818572076216045,-0.000712652708889194,-0.0011500384711215226,0.000393417510510958,0.0,0.0,0.0,0.0
0.062512646484375,0.0794682384658104,0.105,0.01970775386945603,0.41497244255405574,985.3515625,50.41286691538927,0.07948672040475141,6608.0,0.6859999999999999,4.327766930731702,6.557015041981071,1.271530240278966,5.502886525304644,0.07490590820312501,0.09432596451089857,0.127,0.10428977682536268,0.13348614812498472,985.3515625,53.099829648873175,0.0943347873247689,7160.0,0.764,4.4204265661233,6.594954554882159,1.259377125085486,5.566984100495868,0.08181030273437499,0.10652327361328566,0.134,0.17946942737859112,1.9633041034020007,985.3515625,47.204480708596705,0.10652850378720535,8905.0,1.5899999999999999,9.124318519873386,14.247997935671792,1.3021404422996259,11.8811441531506,0.043430175781250004,0.05468745126573484,0.07300000000000001,-0.019733367393905094,0.22840644374572117,985.3515625,45.33804909191098,0.05475291177331348,6627.0,0.562,4.912980721714062,7.365977420233897,1.2607112632722017,6.193850132104109,0.001636308388726238,-0.0006490369455424424,-0.0003709613374619275,-0.0005774936549021065,-0.001105282279761051,0.00041729365372187677,0.0,0.0,0.0,0.0
0.06260395507812501,0.07972326187303666,0.105,-0.03851889509533316,0.5200740317916859,985.3515625,49.753638263099454,0.07975294340914242,6749.0,0.759,4.589172315840118,6.956825030888892,1.2739281936679043,5.846275998748955,0.07651123046875001,0.09626380900271453,0.129,0.13866436137793473,0.18719392868634843,985.3515625,52.59949363516231,0.09627197243113517,7360.0,0.888,4.38341491654659,6.525442750941044,1.258272437148376,5.515530170075624,0.081138330078125,0.10518441696694299,0.129,0.0005211760099311181,1.254478936980436,985.3515625,46.72581006666383,0.10519049149972219,8813.0,1.3530000000000002,6.359890427945827,9.89628806844402,1.2964340207450447,8.24517831899973,0.045041406250000006,0.056564634992369744,0.07600000000000001,0.007221887679663025,0.08158737502343749,985.3515625,44.31003947884716,0.05664761120708225,6702.0,0.486,3.918964900187087,5.860512178557621,1.2576785656438567,4.928798154475916,0.0015861407507242555,-0.000542104894621949,-0.00029115556529993384,-0.0005231635992539228,-0.0010620681720165319,0.00041717180921710227,0.0,0.0,0.0,0.0
0.06244741210937501,0.07935870279655673,0.105,-0.03654917711406527,0.4846810415588352,985.3515625,50.71593965963401,0.07938138784581765,6637.0,0.85,5.202730907176494,7.877148940703884,1.2711717774114197,6.613564694668872,0.07664794921875,0.0967348097036038,0.127,0.17122722148264558,0.37113042322809786,985.3515625,53.277795587443535,0.09674150883281694,7202.0,1.0670000000000002,6.894661950669704,10.319073986577747,1.2621539104291073,8.702124542124542,0.0835732421875,0.10797883046422302,0.137,0.07318514799019146,1.3875381371192281,985.3515625,47.22776956778563,0.10800230439164828,8769.0,1.528,7.84242525908084,12.14190560940713,1.2923072213632765,10.134822795311935,0.044516748046875006,0.05602743563383901,0.07300000000000001,-0.045057060616311845,0.13583281823784965,985.3515625,45.37774821652385,0.056104046321739355,6562.0,0.437,3.921285797077238,5.876990270178213,1.2602907620894324,4.94196026556894,0.0017078371802841477,-0.0005795917043306936,-0.00035138528547679553,-0.0004820531547370173,-0.0011079116429196527,0.00026648362307214854,0.0,0.0,0.0,0.0
0.061328759765625004,0.0775633091023761,0.10300000000000001,0.026619772366220575,0.3099755507638151,985.3515625,52.58700119472504,0.07759187944533484,6590.0,0.7130000000000001,5.219618378819285,7.844183502550525,1.2651793341633069,6.603753305101141,0.075148046875,0.094741442535815,0.125,0.14411041291308846,0.2615943824726452,985.3515625,55.62613825935933,0.09475114455525722,7161.0,0.984,6.36403921905493,9.512941605220654,1.260859709539287,8.02416064123423,0.082571435546875,0.10657765496410335,0.131,-0.004534687198446256,1.0225364674782753,985.3515625,49.400104402651124,0.10659309792566603,8833.0,1.254,5.309912283389182,8.2155655391136,1.2909197620181154,6.85467070120983,0.04414335937500001,0.05540811490100604,0.07600000000000001,-0.0341557767317724,0.12719390010867793,985.3515625,47.4820431658334,0.05549978093284468,6573.0,0.501,4.360377571450643,6.503935384635833,1.2572622863015774,5.482138274620155,0.0015217391874040558,-0.0005161573788121177,-0.00022129964713280982,-0.0003903003785747367,-0.001141310882775495,0.0004012525537307273,0.0,0.0,0.0,0.0
